Date, Open, High, Low, Close
02/24/21, 203.6000, 206.4800, 202.7750, 206.2700
02/23/21, 202.5500, 204.6800, 199.3600, 203.9800
02/22/21, 204.7200, 205.5300, 203.9100, 204.0100
02/19/21, 206.4300, 207.0300, 205.6500, 205.9700
02/18/21, 205.2300, 206.0900, 204.0100, 205.5000
02/17/21, 206.0200, 206.9000, 205.0400, 206.6900
02/16/21, 208.3100, 208.3900, 206.5200, 207.1200
02/12/21, 205.8900, 207.5100, 205.8015, 207.4900
02/11/21, 206.7000, 206.9400, 204.8200, 206.4200
02/10/21, 207.0700, 207.2200, 204.4500, 205.9300
02/09/21, 205.6000, 206.4500, 205.2500, 206.0200
02/08/21, 205.1900, 205.9800, 204.7800, 205.9400
02/05/21, 204.1200, 204.2900, 203.1600, 204.1100
02/04/21, 201.1600, 202.9700, 201.0300, 202.9700
02/03/21, 200.8200, 201.2600, 199.5900, 200.4300
02/02/21, 199.2000, 200.9550, 199.0500, 200.1300
02/01/21, 195.8800, 197.7295, 194.5300, 197.3000
01/29/21, 196.7400, 197.2515, 192.8200, 193.9900
01/28/21, 196.8400, 199.6800, 196.7400, 197.4500
01/27/21, 199.0500, 199.0800, 194.6500, 195.9100
01/26/21, 201.8900, 202.3400, 200.6800, 200.7300
01/25/21, 201.2700, 201.9490, 198.3500, 201.4600
01/22/21, 200.2550, 201.3100, 199.9550, 200.8900
01/21/21, 201.8500, 202.0000, 200.7761, 201.2200
01/20/21, 200.0800, 201.7600, 199.9700, 201.3700
01/19/21, 198.6600, 199.0400, 197.8300, 198.8600
01/15/21, 197.9600, 198.2500, 195.9750, 197.0600
01/14/21, 199.5500, 200.0300, 198.5150, 198.7900
01/13/21, 198.7300, 199.5789, 198.0500, 198.9800
01/12/21, 198.3700, 198.9900, 197.3400, 198.7600
01/11/21, 197.4200, 199.0600, 197.2200, 198.0600
01/08/21, 199.1400, 199.4600, 196.9800, 199.2500
01/07/21, 196.4200, 198.6200, 196.4000, 198.2900
01/06/21, 192.5000, 196.8900, 192.4600, 195.1600
01/05/21, 191.4900, 193.9500, 191.4200, 193.4200
01/04/21, 195.3900, 195.4300, 189.7600, 191.8700
12/31/20, 193.7500, 194.8700, 193.2500, 194.6400
12/30/20, 193.9000, 194.3755, 193.6050, 193.7500
12/29/20, 194.8600, 194.9500, 192.8200, 193.2300
12/28/20, 194.5900, 194.6000, 193.8000, 194.0400
12/24/20, 192.8800, 193.0000, 192.2400, 192.8200
12/23/20, 193.6500, 194.2150, 193.1600, 193.2800
12/22/20, 193.3100, 193.4798, 192.2100, 192.9500
12/21/20, 191.6000, 193.3500, 189.8200, 192.9100
12/18/20, 194.3800, 194.4700, 192.2100, 193.4700
12/17/20, 193.4200, 194.0200, 193.2100, 194.0200
12/16/20, 192.4700, 192.9900, 191.8900, 192.5100
12/15/20, 191.1900, 192.2700, 190.3750, 192.2400
12/14/20, 191.6900, 192.1900, 189.5800, 189.6400
12/11/20, 189.5600, 190.3700, 188.6000, 190.1800
12/10/20, 189.3300, 190.9100, 188.7100, 190.5200
12/09/20, 192.5400, 192.6400, 189.5100, 190.2400
12/08/20, 190.6400, 192.3900, 190.6000, 192.1300
12/07/20, 191.3000, 191.5000, 190.6200, 191.3000
12/04/20, 190.0000, 191.5100, 189.9900, 191.5100
12/03/20, 189.3200, 190.3000, 189.0200, 189.6100
12/02/20, 188.4400, 189.2900, 187.8000, 189.2300
12/01/20, 189.1700, 189.8000, 188.6500, 189.0700
11/30/20, 188.0600, 188.1300, 185.5400, 186.7000
11/27/20, 188.1300, 188.3700, 187.6800, 188.1800
11/25/20, 187.4500, 187.6800, 186.5700, 187.5200
11/24/20, 186.2900, 187.8200, 185.6000, 187.5900
11/23/20, 184.2900, 185.2000, 183.3650, 184.7300
11/20/20, 184.1700, 184.1700, 183.1600, 183.2300
11/19/20, 183.0000, 184.3500, 182.2100, 184.2000
11/18/20, 185.4500, 185.7500, 183.1700, 183.1800
11/17/20, 184.7600, 185.6900, 183.6100, 185.1400
11/16/20, 185.5400, 185.6100, 184.0901, 185.5600
11/13/20, 181.8800, 183.6400, 181.5800, 183.3200
11/12/20, 181.9500, 182.4044, 179.7000, 180.7600
11/11/20, 182.4300, 182.8966, 181.5900, 182.5600
11/10/20, 181.0100, 181.6900, 179.0900, 181.0900
11/09/20, 187.5200, 187.5200, 181.1200, 181.3900
11/06/20, 179.1800, 179.8000, 178.0800, 179.2600
11/05/20, 178.6700, 180.0804, 178.4100, 179.3500
11/04/20, 174.1600, 177.8500, 173.6900, 175.7200
11/03/20, 170.7000, 172.9600, 170.3400, 171.9700
11/02/20, 168.7900, 169.8050, 167.1600, 168.7300
10/30/20, 167.8900, 168.7500, 165.0200, 166.9900
10/29/20, 167.5000, 170.4700, 166.5000, 168.7800
10/28/20, 169.9000, 170.2300, 167.0100, 167.2000
10/27/20, 173.8300, 174.0200, 172.8200, 172.9300
10/26/20, 175.0400, 175.4900, 171.6000, 173.6300
10/23/20, 176.8100, 176.9500, 175.4600, 176.8400
10/22/20, 175.3300, 176.5600, 174.1200, 176.2600
10/21/20, 175.6600, 176.7150, 175.0200, 175.0200
10/20/20, 175.9000, 177.3600, 175.2401, 175.6200
10/19/20, 178.3100, 179.2500, 174.6200, 175.0100
10/16/20, 178.4800, 179.3100, 177.5500, 177.5500
10/15/20, 175.6100, 178.0700, 175.1601, 177.8700
10/14/20, 179.2000, 179.9226, 177.4900, 177.8100
10/13/20, 179.6700, 179.8200, 178.4344, 179.0000
10/12/20, 178.6500, 180.6400, 178.4125, 179.9500
10/09/20, 176.9000, 177.6344, 176.4400, 177.3200
10/08/20, 175.5300, 175.8900, 174.8800, 175.8400
10/07/20, 172.9900, 174.7290, 172.9400, 174.3100
10/06/20, 173.7300, 174.9800, 171.0100, 171.3200
10/05/20, 171.6100, 173.5300, 171.3300, 173.4600
10/02/20, 168.6500, 171.3073, 168.2300, 170.3900
10/01/20, 171.7200, 172.2500, 170.6100, 171.7300
09/30/20, 169.5100, 171.9679, 169.2500, 170.3100
09/29/20, 169.8400, 170.2290, 168.6900, 169.0400
09/28/20, 169.3200, 170.3000, 168.8902, 169.9900
09/25/20, 163.7800, 167.4400, 163.5300, 166.9600
09/24/20, 163.9200, 166.6900, 162.8500, 164.9900
09/23/20, 169.0000, 169.1300, 164.3500, 164.6400
09/22/20, 167.7600, 168.9250, 166.3700, 168.7100
09/21/20, 166.4700, 167.0600, 164.2700, 167.0500
09/18/20, 171.2100, 171.2100, 167.5300, 169.0900
09/17/20, 169.5600, 171.5400, 169.2200, 170.7500
09/16/20, 173.4600, 174.3800, 172.0700, 172.1700
09/15/20, 173.2000, 173.6390, 172.1103, 172.7400
09/14/20, 171.0000, 172.3700, 170.6000, 171.7600
09/11/20, 170.2400, 170.5550, 167.5000, 169.1200
09/10/20, 173.0600, 173.4900, 168.6000, 169.0600
09/09/20, 170.8300, 173.1434, 170.3300, 171.8800
09/08/20, 170.3000, 171.0400, 168.3554, 168.5800
09/04/20, 175.3400, 176.1400, 169.2000, 173.4500
09/03/20, 180.0000, 180.4900, 173.5100, 174.9400
09/02/20, 180.0000, 181.6700, 179.0100, 181.2400
09/01/20, 177.6900, 178.9900, 177.1650, 178.8500
08/31/20, 177.6600, 178.1400, 176.9500, 177.2800
08/28/20, 177.1800, 177.7100, 176.5350, 177.6800
08/27/20, 176.5200, 177.2904, 175.5300, 176.4500
08/26/20, 174.7300, 176.1750, 174.4800, 176.0300
08/25/20, 174.2200, 174.4700, 173.4200, 174.4500
08/24/20, 173.5100, 173.8700, 172.8700, 173.8700
08/21/20, 171.5400, 172.3000, 171.4100, 172.2200
08/20/20, 170.2600, 172.0600, 170.1877, 171.7900
08/19/20, 172.1700, 172.5000, 170.9900, 171.3000
08/18/20, 172.0000, 172.2700, 170.9800, 171.9700
08/17/20, 171.4300, 171.8600, 171.3850, 171.7100
08/14/20, 170.7200, 171.2950, 170.3800, 170.9800
08/13/20, 170.7900, 171.7500, 170.4826, 171.0300
08/12/20, 170.3700, 171.5190, 170.3400, 171.1600
08/11/20, 171.0000, 171.3300, 168.4800, 168.9000
08/10/20, 170.0300, 170.3899, 169.0500, 170.2700
08/07/20, 169.2200, 169.9500, 168.6000, 169.8000
08/06/20, 168.6200, 169.7750, 168.2750, 169.6600
08/05/20, 168.4800, 168.9150, 168.3000, 168.8400
08/04/20, 166.6100, 167.6200, 166.5300, 167.6200
08/03/20, 166.4700, 167.3000, 166.1546, 166.9600
07/31/20, 165.5400, 165.6200, 162.9600, 165.5200
07/30/20, 163.4400, 164.8700, 162.4100, 164.6800
07/29/20, 163.4600, 165.4310, 163.4600, 165.0500
07/28/20, 163.6200, 164.2300, 162.7800, 162.8900
07/27/20, 163.0600, 164.1000, 162.6250, 164.0900
07/24/20, 162.8300, 163.4000, 161.9000, 162.6900
07/23/20, 165.6100, 166.2000, 163.0800, 163.9600
07/22/20, 164.5900, 165.9400, 164.5900, 165.7700
07/21/20, 165.6400, 165.9000, 164.3700, 164.9100
07/20/20, 163.0200, 164.8600, 162.6000, 164.4400
07/17/20, 163.0900, 163.5100, 162.0700, 163.1900
07/16/20, 162.1600, 162.8000, 161.6800, 162.5700
07/15/20, 163.3300, 163.6390, 161.6700, 163.3000
07/14/20, 158.5000, 161.4150, 157.7400, 161.3000
07/13/20, 162.0800, 163.5500, 158.8800, 159.2100
07/10/20, 159.1700, 161.0100, 158.4280, 160.9500
07/09/20, 160.5600, 160.7000, 157.2800, 159.2400
07/08/20, 159.3100, 160.2800, 158.3700, 160.2300
07/07/20, 159.7900, 160.8800, 158.7300, 158.9300
07/06/20, 160.5000, 161.0300, 159.8600, 160.5600
07/02/20, 159.3000, 160.0700, 157.8600, 158.0700
07/01/20, 156.9000, 158.0400, 156.6100, 157.4400
06/30/20, 154.4800, 157.2200, 154.0700, 156.5300
06/29/20, 152.7000, 154.2800, 151.3500, 154.2500
06/26/20, 154.9800, 155.1699, 151.7300, 152.0200
06/25/20, 153.4300, 155.7700, 152.4100, 155.6400
06/24/20, 157.6300, 157.9058, 153.4100, 154.4800
06/23/20, 159.6300, 159.9800, 158.5500, 158.7900
06/22/20, 156.9500, 158.3000, 156.0500, 158.1700
06/19/20, 159.8600, 159.8800, 156.2900, 157.0800
06/18/20, 156.9400, 158.3000, 156.4300, 157.9700
06/17/20, 159.1400, 159.2100, 157.4100, 157.8400
06/16/20, 160.1200, 160.1200, 155.9100, 158.6100
06/15/20, 150.5600, 156.1600, 149.8500, 155.6200
06/12/20, 156.4900, 156.4900, 150.8300, 153.9700
06/11/20, 156.9100, 157.7000, 151.6300, 151.8700
06/10/20, 162.8100, 163.2500, 161.0100, 161.3900
06/09/20, 162.6500, 163.4800, 161.8800, 162.6000
06/08/20, 162.9000, 164.2000, 162.3200, 164.1000
06/05/20, 161.4000, 163.0800, 161.0000, 161.9000
06/04/20, 157.7100, 158.6500, 156.6200, 157.8500
06/03/20, 157.2000, 158.8000, 157.0100, 158.3500
06/02/20, 155.2000, 156.0000, 154.4300, 155.9200
06/01/20, 153.6200, 155.0900, 153.2700, 154.7500
05/29/20, 152.8000, 154.1300, 151.4100, 153.7100
05/28/20, 154.4100, 155.1900, 152.7300, 153.2000
05/27/20, 153.0000, 153.7300, 150.0200, 153.7300
05/26/20, 152.8400, 152.8900, 151.1100, 151.3400
05/22/20, 148.7600, 149.2800, 147.9700, 149.2600
05/21/20, 149.6000, 150.1300, 148.0200, 148.8400
05/20/20, 149.1700, 150.1900, 148.9101, 149.7400
05/19/20, 148.3600, 149.2999, 147.0200, 147.0200
05/18/20, 147.5300, 149.4100, 147.2500, 148.6000
05/15/20, 141.7700, 143.8600, 141.1900, 143.8300
05/14/20, 139.8500, 143.0900, 138.3668, 142.9700
05/13/20, 143.9000, 144.3100, 140.0200, 141.4500
05/12/20, 148.0800, 148.3100, 144.1950, 144.3500
05/11/20, 146.2200, 148.2100, 146.0300, 147.4900
05/08/20, 146.4500, 147.6300, 145.8800, 147.4700
05/07/20, 144.7000, 145.7600, 144.4000, 144.7500
05/06/20, 144.6100, 144.8700, 142.7000, 142.8800
05/05/20, 144.0800, 145.3400, 143.4600, 143.6700
05/04/20, 140.6700, 142.4500, 139.9100, 142.3500
05/01/20, 143.1200, 143.6000, 139.8000, 141.8100
04/30/20, 146.7800, 147.0500, 145.1200, 145.8400
04/29/20, 146.8100, 148.5400, 146.0300, 147.7600
04/28/20, 146.1700, 146.4800, 143.3700, 143.6900
04/27/20, 142.6500, 144.6600, 141.0000, 144.1400
04/24/20, 140.5000, 141.9700, 139.2650, 141.6300
04/23/20, 140.2200, 141.9800, 139.4400, 139.5500
04/22/20, 139.2600, 140.3000, 138.3615, 139.5300
04/21/20, 138.1000, 138.9800, 135.8669, 136.4500
04/20/20, 141.0000, 143.0500, 140.5100, 140.8200
04/17/20, 142.7100, 143.4800, 141.0800, 143.1400
04/16/20, 139.2700, 139.5500, 137.4300, 139.2000
04/15/20, 138.7400, 139.4900, 137.4300, 138.5500
04/14/20, 140.5900, 142.2100, 139.9700, 141.8800
04/13/20, 138.7500, 140.0600, 135.6322, 137.7000
04/09/20, 138.9200, 140.7801, 137.8050, 139.3600
04/08/20, 133.7300, 137.4500, 132.4200, 136.8000
04/07/20, 137.0200, 137.2800, 132.0800, 132.1600
04/06/20, 128.4300, 132.8000, 127.7800, 132.0100
04/03/20, 124.8500, 126.0400, 121.8602, 123.3800
04/02/20, 122.3800, 126.1300, 122.0204, 125.5200
04/01/20, 124.1300, 125.6200, 121.7700, 122.9600
03/31/20, 130.9700, 131.6100, 128.0162, 128.9100
03/30/20, 127.7800, 131.1700, 126.6350, 130.7800
03/27/20, 127.1200, 130.5100, 125.5100, 126.9300
03/26/20, 124.8400, 131.6300, 124.6600, 131.1100
03/25/20, 123.5400, 129.0303, 120.5900, 124.2200
03/24/20, 117.6300, 122.5800, 117.0000, 122.5300
03/23/20, 113.6500, 114.9000, 109.4900, 111.9100
03/20/20, 121.1500, 122.6621, 114.8000, 115.1900
03/19/20, 117.4100, 122.8000, 114.5900, 120.0900
03/18/20, 118.5000, 122.3600, 113.0000, 119.2100
03/17/20, 122.2100, 127.3700, 118.0000, 126.5000
03/16/20, 121.0600, 127.9900, 120.0000, 120.4600
03/13/20, 132.0000, 135.9300, 125.0000, 135.9300
03/12/20, 129.1800, 133.6700, 124.4100, 124.5900
03/11/20, 141.4500, 142.2000, 136.3000, 138.0100
03/10/20, 144.3500, 145.4100, 137.9000, 145.3700
03/09/20, 140.0000, 143.6300, 138.2400, 138.5000
03/06/20, 148.9800, 151.3396, 147.1200, 150.5900
03/05/20, 154.8100, 156.3600, 152.1100, 153.4400
03/04/20, 155.5200, 158.7500, 154.0500, 158.7300
03/03/20, 157.3400, 159.2995, 151.0800, 152.6300
03/02/20, 151.4100, 156.8200, 149.5827, 156.6700
02/28/20, 146.4200, 150.5900, 145.3000, 150.4400
02/27/20, 155.0400, 157.5300, 151.4000, 151.4600
02/26/20, 160.0100, 161.8100, 158.0000, 158.4000
02/25/20, 165.0400, 165.3900, 158.7700, 159.2800
02/24/20, 164.5000, 165.8700, 163.5900, 164.3000
02/21/20, 170.9500, 171.0300, 169.4000, 169.8900
02/20/20, 171.9600, 172.4300, 169.9000, 171.6500
02/19/20, 171.9200, 172.5567, 171.7700, 172.1700
02/18/20, 171.2700, 171.5400, 170.5300, 171.3000
02/14/20, 171.6000, 171.7700, 170.9800, 171.7000
02/13/20, 170.7000, 171.9300, 170.5500, 171.4200
02/12/20, 171.2400, 171.5500, 170.9112, 171.4900
02/11/20, 170.7400, 171.2500, 170.1100, 170.4200
02/10/20, 168.2800, 169.9500, 168.2600, 169.9500
02/07/20, 169.0500, 169.4000, 168.4100, 168.7100
02/06/20, 169.7600, 169.8300, 169.1862, 169.6800
02/05/20, 169.1300, 169.3500, 168.1700, 169.2100
02/04/20, 166.9700, 168.0200, 166.8100, 167.5600
02/03/20, 164.3500, 165.8300, 164.3100, 164.9600
01/31/20, 166.1600, 166.2050, 163.0400, 163.5200
01/30/20, 165.0000, 166.6100, 164.4700, 166.4600
01/29/20, 166.9600, 166.9900, 165.9200, 166.0600
01/28/20, 165.3300, 166.6650, 165.0550, 166.1700
01/27/20, 164.2300, 165.3200, 163.8400, 164.5800
01/24/20, 169.0900, 169.0900, 166.3250, 167.0900
01/23/20, 168.1100, 168.7650, 167.3900, 168.6900
01/22/20, 168.9300, 169.3200, 168.3500, 168.5000
01/21/20, 168.4000, 168.8500, 168.1700, 168.4000
01/17/20, 169.0100, 169.0100, 168.3700, 168.7600
01/16/20, 167.7100, 168.3700, 167.6100, 168.3400
01/15/20, 166.5000, 167.4000, 166.4200, 166.9100
01/14/20, 166.5500, 167.1216, 166.1700, 166.5000
01/13/20, 166.0000, 166.6250, 165.5200, 166.5900
01/10/20, 166.2600, 166.3000, 165.2000, 165.4600
01/09/20, 165.8100, 165.9835, 165.3634, 165.9400
01/08/20, 164.2000, 165.5450, 164.0400, 164.9100
01/07/20, 164.2700, 164.4550, 163.7811, 164.1000
01/06/20, 162.9200, 164.5200, 162.8300, 164.4900
01/03/20, 163.2900, 164.4700, 163.0100, 163.9300
01/02/20, 164.6800, 164.9800, 163.7800, 164.9800
12/31/19, 163.0000, 163.7600, 162.7210, 163.6200
12/30/19, 164.3000, 164.3800, 162.9100, 163.1900
12/27/19, 164.6100, 164.6800, 163.8000, 164.0800
12/26/19, 163.7000, 164.2300, 163.6300, 164.2300
12/24/19, 163.6800, 163.7200, 163.2500, 163.4400
12/23/19, 164.5600, 164.5900, 164.1950, 164.2900
12/20/19, 164.0000, 164.3399, 163.8612, 164.1900
12/19/19, 162.7400, 163.3500, 162.7010, 163.3500
12/18/19, 162.8300, 162.9226, 162.2600, 162.6400
12/17/19, 162.7700, 162.8600, 162.4400, 162.5700
12/16/19, 162.3600, 162.8800, 162.2200, 162.5100
12/13/19, 161.2500, 162.0900, 160.6700, 161.3300
12/12/19, 160.0200, 161.7800, 159.8400, 161.3300
12/11/19, 159.8900, 160.1400, 159.5700, 160.0200
12/10/19, 159.7700, 160.0999, 159.2900, 159.6400
12/09/19, 160.0900, 160.4300, 159.7500, 159.7800
12/06/19, 159.9800, 160.5437, 159.8900, 160.2900
12/05/19, 159.0000, 159.0000, 158.1750, 158.8800
12/04/19, 158.2900, 158.9600, 158.1000, 158.6500
12/03/19, 157.0900, 157.7100, 156.3800, 157.6300
12/02/19, 160.2600, 160.3600, 158.4450, 158.5700
11/29/19, 160.4600, 160.5527, 159.9200, 160.0200
11/27/19, 160.3800, 160.7400, 160.0200, 160.7400
11/26/19, 159.6700, 160.0600, 159.4801, 159.9800
11/25/19, 158.7600, 159.6400, 158.6000, 159.6400
11/22/19, 158.3100, 158.3400, 157.6119, 158.1400
11/21/19, 158.2700, 158.3400, 157.4400, 157.7900
11/20/19, 158.3200, 158.7200, 157.2500, 158.1900
11/19/19, 159.0500, 159.1500, 158.2600, 158.6900
11/18/19, 158.4200, 158.7400, 158.1201, 158.6400
11/15/19, 158.1500, 158.5500, 157.7850, 158.5500
11/14/19, 156.9900, 157.4400, 156.7199, 157.3500
11/13/19, 156.5700, 157.3887, 156.3900, 157.1900
11/12/19, 157.0300, 157.6900, 156.7400, 157.1200
11/11/19, 156.4000, 156.9300, 156.2500, 156.8500
11/08/19, 156.5600, 157.1600, 156.0800, 157.1600
11/07/19, 157.0000, 157.3400, 156.4100, 156.7200
11/06/19, 156.2400, 156.3000, 155.6300, 156.1900
11/05/19, 156.6000, 156.7799, 156.0700, 156.2600
11/04/19, 156.7000, 156.7700, 156.1800, 156.4000
11/01/19, 155.0000, 155.8300, 154.9200, 155.8300
10/31/19, 154.6800, 154.6800, 153.4211, 154.1800
10/30/19, 154.4000, 154.9400, 153.6400, 154.7200
10/29/19, 154.2300, 154.8000, 154.1100, 154.3500
10/28/19, 154.1200, 154.6600, 154.0000, 154.3800
10/25/19, 152.4900, 153.7600, 152.4200, 153.4500
10/24/19, 153.0100, 153.0800, 152.2843, 152.8400
10/23/19, 151.9700, 152.4900, 151.7700, 152.4200
10/22/19, 152.9300, 153.0100, 152.0400, 152.1100
10/21/19, 152.3500, 152.6900, 152.0600, 152.5700
10/18/19, 151.9400, 152.2000, 150.9000, 151.5800
10/17/19, 152.3300, 152.6398, 151.8400, 152.1900
10/16/19, 151.6400, 152.0498, 151.3700, 151.6900
10/15/19, 151.0300, 152.3300, 150.9150, 151.9700
10/14/19, 150.5200, 150.7490, 150.2500, 150.4900
10/11/19, 150.5100, 151.9000, 150.4700, 150.6300
10/10/19, 148.0000, 149.5000, 147.9883, 149.0300
10/09/19, 147.8500, 148.5900, 147.5181, 148.0800
10/08/19, 148.0400, 148.3603, 146.7107, 146.7300
10/07/19, 149.3800, 150.1900, 148.8900, 149.1400
10/04/19, 148.3600, 149.8100, 148.0400, 149.7300
10/03/19, 146.4800, 147.8000, 144.9000, 147.8000
10/02/19, 148.1800, 148.2400, 145.8200, 146.6100
10/01/19, 151.5000, 151.8800, 148.9200, 149.0300
09/30/19, 150.6500, 151.3700, 150.5500, 151.0000
09/27/19, 151.6400, 151.7081, 149.4400, 150.3000
09/26/19, 151.6600, 151.6600, 150.4700, 151.2000
09/25/19, 150.7300, 151.9100, 149.9200, 151.6600
09/24/19, 152.6000, 152.8100, 150.2000, 150.7100
09/23/19, 151.7100, 152.4550, 151.5700, 152.1200
09/20/19, 153.0000, 153.2300, 151.6000, 152.0400
09/19/19, 153.1300, 153.6100, 152.5500, 152.7100
09/18/19, 152.6500, 152.8400, 151.3500, 152.8100
09/17/19, 152.3500, 152.8700, 152.0000, 152.8300
09/16/19, 152.2200, 152.6900, 152.0400, 152.4600
09/13/19, 153.8700, 154.0801, 153.2800, 153.4700
09/12/19, 153.6300, 154.1300, 153.0500, 153.6200
09/11/19, 152.0900, 153.1700, 151.7000, 153.1600
09/10/19, 151.3600, 151.9200, 150.6300, 151.9200
09/09/19, 152.2200, 152.2700, 151.1500, 151.7700
09/06/19, 151.8100, 152.0600, 151.3970, 151.6800
09/05/19, 151.0000, 152.1100, 150.7500, 151.6500
09/04/19, 149.3000, 149.6500, 148.8150, 149.6500
09/03/19, 147.9900, 148.5500, 147.3700, 148.0700
08/30/19, 149.8800, 149.8900, 148.4400, 149.0400
08/29/19, 148.5900, 149.3800, 148.1000, 149.0900
08/28/19, 145.6900, 147.2400, 145.3088, 147.1400
08/27/19, 147.6400, 147.8300, 145.6800, 146.1000
08/26/19, 146.5300, 146.8800, 145.6600, 146.7800
08/23/19, 148.4100, 149.3000, 144.6400, 145.3100
08/22/19, 149.6100, 149.9000, 148.1300, 149.0700
08/21/19, 149.1600, 149.4000, 148.8200, 149.2000
08/20/19, 148.8100, 149.0346, 147.9000, 147.9500
08/19/19, 149.0900, 149.4800, 148.6250, 149.0900
08/16/19, 146.0800, 147.6000, 146.0000, 147.3400
08/15/19, 145.3100, 145.6599, 144.0500, 145.1400
08/14/19, 146.9500, 147.1968, 144.7800, 144.8700
08/13/19, 146.8900, 150.0800, 146.5262, 149.1800
08/12/19, 148.1200, 148.2600, 146.5534, 147.0800
08/09/19, 149.5600, 149.7926, 148.0200, 148.9200
08/08/19, 147.9800, 150.0200, 147.7000, 149.9900
08/07/19, 145.3000, 147.5299, 144.1800, 147.1900
08/06/19, 146.1900, 147.0800, 145.2100, 147.0300
08/05/19, 147.1800, 147.2500, 143.8700, 145.1400
08/02/19, 150.3000, 150.4100, 148.5800, 149.5800
08/01/19, 152.2900, 153.8500, 150.2600, 150.8000
07/31/19, 153.9100, 154.1100, 151.0700, 152.2100
07/30/19, 153.1900, 154.0000, 152.9601, 153.8900
07/29/19, 154.3500, 154.3800, 153.6300, 154.0400
07/26/19, 153.6500, 154.5100, 153.6100, 154.4100
07/25/19, 153.9400, 153.9500, 152.8874, 153.3000
07/24/19, 152.7600, 154.1500, 152.7600, 154.1200
07/23/19, 152.7800, 153.2000, 152.3000, 153.1800
07/22/19, 152.0600, 152.4000, 151.7550, 152.1600
07/19/19, 153.2100, 153.2800, 151.7400, 151.8000
07/18/19, 151.8700, 152.8357, 151.5901, 152.6700
07/17/19, 153.1000, 153.1700, 152.1100, 152.1100
07/16/19, 153.5000, 153.6669, 152.9500, 153.1200
07/15/19, 153.8300, 153.8300, 153.2700, 153.5100
07/12/19, 153.1000, 153.6400, 152.9899, 153.6100
07/11/19, 152.9400, 153.0300, 152.2400, 152.8300
07/10/19, 152.5900, 153.1300, 152.1200, 152.6200
07/09/19, 151.0200, 152.0900, 151.0200, 152.0000
07/08/19, 151.8700, 152.0300, 151.3700, 151.7300
07/05/19, 152.0100, 152.6200, 151.2599, 152.5500
07/03/19, 151.8700, 152.6600, 151.7500, 152.6400
07/02/19, 151.1200, 151.5000, 150.6600, 151.5000
07/01/19, 151.8500, 151.9200, 150.5100, 151.1500
06/28/19, 149.5100, 150.1700, 149.3050, 150.0900
06/27/19, 148.6600, 149.1950, 148.5600, 149.0500
06/26/19, 148.8600, 149.1900, 148.1250, 148.1600
06/25/19, 149.8700, 149.9000, 148.3000, 148.4400
06/24/19, 150.3300, 150.4680, 149.7100, 149.8600
06/21/19, 150.4000, 150.9427, 150.0400, 150.7000
06/20/19, 150.7300, 150.8500, 149.4467, 150.6800
06/19/19, 148.9100, 149.4900, 148.3900, 149.3100
06/18/19, 148.2000, 149.4700, 148.0700, 148.8000
06/17/19, 147.2800, 147.6700, 147.1400, 147.1900
06/14/19, 147.8000, 147.9900, 147.2700, 147.6300
06/13/19, 147.7900, 148.0930, 147.4300, 147.9500
06/12/19, 147.3500, 147.6400, 146.9278, 147.2700
06/11/19, 148.6200, 148.8300, 147.0800, 147.4700
06/10/19, 147.7300, 148.5700, 147.5400, 147.6100
06/07/19, 146.0600, 147.4500, 145.9800, 146.7900
06/06/19, 144.8200, 145.8450, 144.3500, 145.4700
06/05/19, 144.3900, 144.8200, 143.2700, 144.6600
06/04/19, 141.7300, 143.6100, 141.4718, 143.5600
06/03/19, 140.6900, 141.3800, 139.6200, 140.4100
05/31/19, 141.1100, 141.5900, 140.5950, 140.6900
05/30/19, 142.6900, 143.1700, 141.9500, 142.6100
05/29/19, 142.6200, 142.8000, 141.4400, 142.3300
05/28/19, 144.8200, 145.2750, 143.2500, 143.3100
05/24/19, 144.9600, 145.2300, 144.1565, 144.5800
05/23/19, 144.8300, 144.8500, 143.3799, 144.2300
05/22/19, 146.0600, 146.5700, 145.7700, 146.0900
05/21/19, 146.1100, 146.8100, 146.0400, 146.6200
05/20/19, 145.2600, 145.9208, 144.7800, 145.2000
05/17/19, 146.0600, 147.6350, 146.0100, 146.2400
05/16/19, 146.3300, 148.0300, 146.2900, 147.2800
05/15/19, 144.2300, 146.2700, 144.0500, 145.9600
05/14/19, 144.2800, 145.9100, 144.1400, 145.1000
05/13/19, 144.7000, 145.1500, 143.2500, 143.8000
05/10/19, 146.3300, 147.9600, 144.6500, 147.5300
05/09/19, 146.0600, 147.1750, 145.0617, 146.8500
05/08/19, 147.3500, 148.2396, 147.0100, 147.3200
05/07/19, 148.8400, 149.0900, 146.4300, 147.5600
05/06/19, 148.1900, 150.3400, 148.0224, 150.1500
05/03/19, 149.8000, 150.7000, 149.7000, 150.6300
05/02/19, 149.1500, 149.7400, 148.0600, 149.0200
05/01/19, 150.8000, 150.8700, 149.2400, 149.2700
04/30/19, 150.2800, 150.6000, 149.3032, 150.3900
04/29/19, 150.2200, 150.6900, 150.1300, 150.3800
04/26/19, 149.4100, 150.1600, 148.9850, 150.1600
04/25/19, 149.5400, 149.6900, 148.6000, 149.3500
04/24/19, 149.7800, 150.0500, 149.4650, 149.6000
04/23/19, 148.5500, 149.9200, 148.4500, 149.8000
04/22/19, 147.9500, 148.4050, 147.7700, 148.3100
